Player,Age,Pos,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Mikki Moore,23,C,DET,2,0.0,6,6.0,6.0,1.0,0.0,0.0,,6.0,6.0,1.0,12.0,12.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,24.0,35.7,1.064,0.0,2.0,0.0,20.5,10.2,0.0,0.0,0.0,0.0,14.9,0.1,0.0,0.1,0.527,15.2,3.0,18.2,0.0
Makhtar N'Diaye,25,PF,VAN,4,0.0,27,1.3,5.3,0.25,0.0,0.0,,1.3,5.3,0.25,4.0,5.3,0.75,4.0,2.7,6.7,1.3,0.0,1.3,1.3,12.0,6.7,3.9,0.434,0.0,1.0,12.8,8.9,10.9,5.8,0.0,2.8,14.8,11.5,0.0,0.0,0.0,0.026000000000000002,-8.0,-2.7,-10.6,-0.1
Tyrone Nesby,23,SF,LAC,50,36.0,1288,5.1,11.3,0.449,1.0,2.7,0.365,4.1,8.6,0.47600000000000003,2.9,3.7,0.782,1.6,3.3,4.9,2.3,2.2,0.6,1.5,4.0,14.1,17.0,0.5429999999999999,0.237,0.32799999999999996,4.9,11.5,8.0,11.3,3.2,1.2,10.3,18.2,2.7,0.4,3.1,0.11699999999999999,1.2,0.5,1.8,1.2
Rasho Nesterović,22,C,MIN,2,0.0,30,3.6,14.4,0.25,0.0,0.0,,3.6,14.4,0.25,2.4,2.4,1.0,3.6,6.0,9.6,1.2,0.0,0.0,1.2,6.0,9.6,3.5,0.311,0.0,0.16699999999999998,10.4,20.2,14.9,5.0,0.0,0.0,7.2,20.3,-0.1,0.0,0.0,-0.049,-6.5,-3.1,-9.7,-0.1
Dirk Nowitzki,20,PF,DAL,47,24.0,958,5.1,12.6,0.405,0.5,2.6,0.20600000000000002,4.6,10.1,0.455,3.7,4.8,0.773,1.5,4.5,6.1,1.8,1.1,1.0,2.7,3.9,14.5,12.8,0.491,0.20199999999999999,0.381,4.8,14.3,9.5,8.4,1.6,2.0,15.7,22.3,0.1,0.7,0.8,0.04,-1.8,-0.7,-2.5,-0.1
Michael Olowokandi,23,C,LAC,45,36.0,1279,4.8,11.2,0.431,0.0,0.0,,4.8,11.2,0.431,1.6,3.3,0.483,3.4,6.7,10.0,0.7,0.8,1.5,2.4,3.9,11.3,11.8,0.445,0.0,0.29600000000000004,10.5,23.2,16.5,3.4,1.1,3.2,15.9,19.0,-0.8,0.5,-0.3,-0.01,-2.9,-2.1,-5.0,-1.0
Andrae Patterson,23,PF,MIN,35,0.0,284,5.5,12.3,0.44299999999999995,0.0,0.6,0.0,5.5,11.7,0.467,3.5,4.6,0.778,3.8,4.4,8.2,1.9,2.4,0.9,2.8,7.9,14.5,14.5,0.505,0.052000000000000005,0.371,11.0,14.9,12.8,8.6,3.5,1.9,16.3,20.9,0.2,0.5,0.7,0.114,-3.3,1.4,-1.9,0.0
Ruben Patterson,23,SF,LAL,24,2.0,144,5.2,12.7,0.41200000000000003,0.2,1.5,0.16699999999999998,5.0,11.3,0.444,5.5,7.7,0.71,4.2,3.2,7.5,0.5,1.2,0.7,3.0,4.0,16.2,14.3,0.503,0.11800000000000001,0.608,14.1,10.3,12.2,2.2,1.8,1.5,15.7,24.0,0.1,0.1,0.2,0.07,-1.5,-2.5,-4.1,-0.1
Paul Pierce,21,SF,BOS,48,47.0,1632,6.3,14.3,0.439,1.9,4.5,0.41200000000000003,4.4,9.8,0.451,3.1,4.3,0.713,2.6,4.2,6.8,2.5,1.8,1.1,2.5,3.1,17.4,19.2,0.54,0.315,0.301,7.8,13.6,10.6,12.3,2.6,2.2,13.4,23.1,2.9,2.0,4.9,0.14400000000000002,3.4,0.3,3.7,2.3
Casey Shaw,23,C,PHI,9,0.0,14,2.6,20.6,0.125,0.0,0.0,,2.6,20.6,0.125,0.0,0.0,,7.7,0.0,7.7,0.0,0.0,0.0,5.1,5.1,5.1,-14.9,0.125,0.0,0.0,24.4,0.0,12.5,0.0,0.0,0.0,20.0,32.4,-0.1,0.0,-0.1,-0.498,-18.5,-11.3,-29.8,-0.1
Jeff Sheppard,24,SG,ATL,18,5.0,185,2.9,7.6,0.385,0.4,1.4,0.28600000000000003,2.5,6.2,0.406,1.6,2.5,0.615,1.2,3.1,4.3,3.1,0.6,0.0,1.4,2.3,7.8,8.7,0.447,0.179,0.33299999999999996,3.8,10.0,7.0,15.5,0.9,0.0,13.5,13.2,0.1,0.2,0.3,0.073,-2.5,0.8,-1.7,0.0
Miles Simon,23,SG,ORL,5,0.0,19,1.9,9.5,0.2,0.0,3.8,0.0,1.9,5.7,0.33299999999999996,0.0,0.0,,1.9,1.9,3.8,0.0,1.9,0.0,5.7,1.9,3.8,-7.2,0.2,0.4,0.0,6.0,6.2,6.1,0.0,2.8,0.0,37.5,19.1,-0.1,0.0,-0.1,-0.289,-13.5,-3.8,-17.4,-0.1
Alvin Sims,24,SG,PHO,4,0.0,25,5.8,14.4,0.4,1.4,1.4,1.0,4.3,13.0,0.33299999999999996,2.9,7.2,0.4,4.3,1.4,5.8,7.2,2.9,0.0,8.6,2.9,15.8,10.9,0.451,0.1,0.5,13.7,4.7,9.3,34.2,4.3,0.0,33.0,33.6,-0.1,0.0,-0.1,-0.139,-2.6,-1.4,-4.0,0.0
Brian Skinner,22,PF,LAC,21,0.0,258,4.6,9.9,0.465,0.0,0.0,,4.6,9.9,0.465,2.8,4.6,0.606,2.8,4.6,7.4,0.1,1.4,1.8,2.7,2.8,12.0,13.2,0.503,0.0,0.465,8.7,16.0,12.1,0.7,2.1,3.8,18.2,18.4,0.0,0.1,0.1,0.012,-1.7,-1.0,-2.7,0.0
Ryan Stack,23,PF,CLE,18,0.0,199,2.5,6.7,0.37799999999999995,0.0,0.0,,2.5,6.7,0.37799999999999995,3.4,3.6,0.95,3.4,2.7,6.2,0.9,0.4,2.0,1.6,5.6,8.5,9.7,0.513,0.0,0.541,12.3,9.5,10.9,4.3,0.6,4.5,16.4,13.4,0.2,0.1,0.4,0.086,-3.9,-1.1,-5.0,-0.2
Vladimir Stepania,22,C,SEA,23,6.0,313,6.1,14.4,0.424,0.0,0.3,0.0,6.1,14.0,0.434,2.4,4.6,0.525,3.1,5.5,8.6,1.4,1.2,2.6,3.7,6.7,14.6,11.3,0.445,0.024,0.32,9.8,17.9,13.8,6.9,1.7,5.5,18.3,25.3,-0.5,0.3,-0.1,-0.022000000000000002,-6.0,-0.2,-6.2,-0.3
Peja Stojaković,21,SF,SAC,48,1.0,1025,5.0,13.1,0.37799999999999995,2.0,6.3,0.32,3.0,6.8,0.431,2.2,2.6,0.851,1.5,3.5,5.0,2.5,1.4,0.2,1.9,1.5,14.1,13.5,0.496,0.47700000000000004,0.198,4.4,10.2,7.4,10.8,2.0,0.4,11.6,19.1,1.0,0.7,1.7,0.081,0.5,-0.5,0.1,0.5
Bruno Šundov,18,C,DAL,3,0.0,11,6.5,22.9,0.28600000000000003,0.0,0.0,,6.5,22.9,0.28600000000000003,0.0,0.0,,0.0,0.0,0.0,3.3,0.0,0.0,3.3,13.1,13.1,-8.8,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,12.5,33.4,-0.1,0.0,-0.1,-0.32799999999999996,-14.9,-4.5,-19.4,0.0
Robert Traylor,21,C,MIL,49,43.0,786,4.9,9.2,0.537,0.0,0.0,0.0,4.9,9.2,0.54,2.0,3.7,0.5379999999999999,3.7,4.7,8.3,1.7,2.0,2.0,1.9,6.4,11.9,17.0,0.5479999999999999,0.005,0.39799999999999996,12.5,15.4,14.0,8.2,3.1,4.6,15.1,16.9,1.3,1.2,2.5,0.152,-0.8,1.7,0.9,0.6
Bonzi Wells,22,SF,POR,7,0.0,35,11.3,20.6,0.55,1.0,3.1,0.33299999999999996,10.3,17.5,0.588,8.2,18.5,0.444,4.1,5.1,9.3,3.1,1.0,1.0,6.2,5.1,31.9,26.3,0.555,0.15,0.9,13.7,15.9,14.8,21.3,1.5,2.1,17.7,44.4,0.0,0.1,0.1,0.10300000000000001,2.3,-1.3,1.0,0.0
Tyson Wheeler,23,PG,DEN,1,0.0,3,12.0,12.0,1.0,12.0,12.0,1.0,0.0,0.0,,12.0,24.0,0.5,0.0,0.0,0.0,24.0,0.0,0.0,0.0,12.0,48.0,76.1,1.064,1.0,2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,28.4,0.1,0.0,0.1,1.367,42.5,8.5,51.1,0.0
Jahidi White,22,PF,WAS,20,0.0,191,3.2,6.0,0.531,0.0,0.0,,3.2,6.0,0.531,2.8,6.6,0.429,4.3,6.6,10.9,0.2,0.6,2.1,3.0,7.4,9.2,9.4,0.517,0.0,1.094,13.7,21.9,17.7,0.8,0.8,4.3,25.2,15.3,-0.1,0.2,0.2,0.039,-5.3,-0.8,-6.1,-0.2
Jason Williams,23,PG,SAC,50,50.0,1805,4.6,12.3,0.374,2.0,6.4,0.31,2.6,5.9,0.446,1.6,2.1,0.752,0.3,2.8,3.1,6.0,1.9,0.0,2.9,1.8,12.8,12.8,0.483,0.524,0.17,0.8,8.1,4.5,25.2,2.6,0.0,17.7,19.1,0.7,1.3,2.1,0.055,-0.6,-0.3,-1.0,0.5
Shammond Williams,23,PG,ATL,2,0.0,4,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,27.0,36.0,0.75,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,27.0,33.8,0.5429999999999999,0.0,4.0,0.0,0.0,0.0,39.2,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.446,7.0,-0.3,6.8,0.0
Trevor Winter,25,C,MIN,1,0.0,5,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,7.2,14.4,21.6,0.0,0.0,0.0,0.0,36.0,0.0,-4.3,,,,20.8,48.5,33.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.20199999999999999,-24.4,-0.6,-25.0,0.0
Korleone Young,20,SF,DET,3,0.0,15,12.0,24.0,0.5,2.4,9.6,0.25,9.6,14.4,0.667,4.8,4.8,1.0,4.8,4.8,9.6,2.4,0.0,0.0,2.4,7.2,31.2,31.3,0.597,0.4,0.2,16.2,16.4,16.3,18.8,0.0,0.0,8.4,37.6,0.1,0.0,0.1,0.28,9.9,-0.5,9.4,0.0
Earl Boykins,22,PG,TOT,22,0.0,221,4.9,12.9,0.38,0.5,2.9,0.16699999999999998,4.4,9.9,0.44299999999999995,0.3,0.5,0.667,1.1,1.6,2.8,5.4,1.0,0.0,3.3,3.3,10.6,7.2,0.405,0.228,0.038,4.0,5.6,4.7,28.4,1.5,0.0,19.9,21.5,-0.4,0.1,-0.3,-0.07,-4.0,-2.4,-6.5,-0.3
Paul Grant,25,C,TOT,6,0.0,13,5.5,16.6,0.33299999999999996,0.0,0.0,,5.5,16.6,0.33299999999999996,0.0,0.0,,2.8,0.0,2.8,0.0,2.8,0.0,5.5,11.1,11.1,-4.6,0.33299999999999996,0.0,0.0,8.0,0.0,4.3,0.0,4.2,0.0,25.0,27.9,-0.1,0.0,-0.1,-0.253,-16.2,-3.3,-19.6,-0.1
Damon Jones,22,PG,TOT,24,0.0,344,4.5,12.5,0.361,2.6,6.5,0.40299999999999997,1.9,6.0,0.316,1.5,1.8,0.8240000000000001,0.6,4.0,4.6,4.4,1.4,0.0,1.8,2.4,13.1,13.7,0.494,0.521,0.14300000000000002,1.9,12.8,7.2,20.1,2.0,0.0,11.8,18.5,0.4,0.3,0.7,0.095,0.4,0.1,0.5,0.2
Rafer Alston,23,PG,MIL,27,0.0,361,2.7,9.5,0.284,0.3,1.4,0.214,2.4,8.1,0.29600000000000004,0.3,0.4,0.75,0.5,1.8,2.3,7.0,1.2,0.0,2.9,2.9,6.0,4.3,0.31,0.147,0.042,1.6,5.8,3.7,26.8,1.7,0.0,23.1,15.5,-0.7,0.0,-0.7,-0.095,-5.0,-2.3,-7.3,-0.5
Chucky Atkins,25,PG,ORL,82,0.0,1626,7.0,16.4,0.424,1.3,3.6,0.35,5.7,12.8,0.445,2.1,2.9,0.7290000000000001,0.4,2.3,2.8,6.8,1.2,0.1,3.1,3.0,17.3,14.4,0.489,0.22,0.179,1.3,7.1,4.2,30.9,1.6,0.1,15.1,24.3,1.1,1.3,2.4,0.07200000000000001,0.6,-1.4,-0.8,0.5
William Avery,20,PG,MIN,59,1.0,484,4.2,13.5,0.309,1.3,4.7,0.28600000000000003,2.8,8.8,0.322,1.8,2.7,0.667,0.6,2.4,3.0,6.5,1.0,0.1,3.1,4.5,11.5,6.7,0.391,0.348,0.19899999999999998,1.9,7.8,4.8,26.2,1.5,0.3,17.6,22.3,-0.8,0.3,-0.5,-0.046,-4.3,-2.0,-6.3,-0.5
Jonathan Bender,19,SF,IND,24,1.0,130,6.4,19.4,0.32899999999999996,0.6,3.3,0.16699999999999998,5.8,16.1,0.36200000000000004,4.4,6.6,0.667,1.1,4.7,5.8,0.8,0.3,1.4,1.9,5.0,17.7,7.6,0.397,0.171,0.34299999999999997,3.6,14.1,9.1,3.9,0.4,2.5,8.0,30.6,-0.3,0.1,-0.2,-0.07400000000000001,-7.5,-3.1,-10.6,-0.3
Calvin Booth,23,C,WAS,11,0.0,143,4.0,11.6,0.348,0.0,0.0,,4.0,11.6,0.348,2.5,3.5,0.7140000000000001,3.8,4.3,8.1,1.8,0.8,3.5,1.5,5.8,10.6,11.9,0.40299999999999997,0.0,0.304,11.9,13.8,12.9,7.6,1.1,7.1,10.3,18.0,0.0,0.2,0.1,0.043,-3.9,0.1,-3.8,-0.1
Lazaro Borrell,27,SF,SEA,17,6.0,167,6.0,13.6,0.444,0.0,0.6,0.0,6.0,12.9,0.467,1.3,2.4,0.545,3.0,5.6,8.6,2.2,1.3,0.6,1.3,1.9,13.4,15.0,0.457,0.048,0.175,9.1,17.3,13.1,9.7,1.8,1.3,8.1,19.5,0.1,0.2,0.3,0.079,-0.3,-0.9,-1.2,0.0
Cal Bowdler,22,SF,ATL,46,0.0,423,4.2,9.8,0.426,0.0,0.1,0.0,4.2,9.7,0.43,2.0,3.2,0.632,1.9,5.4,7.2,1.2,1.2,0.8,1.8,3.9,10.4,10.0,0.46299999999999997,0.009000000000000001,0.33,5.7,16.3,11.0,5.2,1.7,1.4,13.8,16.0,-0.1,0.3,0.2,0.027000000000000003,-3.4,-0.3,-3.7,-0.2
Ryan Bowen,24,SF,DEN,52,0.0,589,2.8,7.2,0.39299999999999996,0.1,0.6,0.111,2.8,6.6,0.41700000000000004,2.3,3.2,0.7170000000000001,4.6,2.4,7.0,1.2,2.4,0.8,0.9,5.8,8.0,11.8,0.467,0.077,0.45299999999999996,13.7,7.3,10.5,4.9,3.4,1.5,9.1,11.4,0.8,0.6,1.4,0.111,-1.7,1.5,-0.2,0.3
Ira Bowman,26,SG,PHI,11,0.0,20,3.6,3.6,1.0,0.0,0.0,,3.6,3.6,1.0,1.8,3.6,0.5,0.0,3.6,3.6,1.8,1.8,0.0,1.8,0.0,9.0,13.3,0.868,0.0,1.0,0.0,11.2,5.5,7.6,2.6,0.0,25.8,8.5,0.0,0.0,0.1,0.128,0.3,3.4,3.6,0.0
A.J. Bramlett,23,C,CLE,8,0.0,61,2.4,12.4,0.19,0.0,0.0,,2.4,12.4,0.19,0.0,0.0,,7.1,5.9,13.0,0.0,0.6,0.0,1.8,7.7,4.7,-0.4,0.19,0.0,0.0,21.7,18.5,20.1,0.0,0.8,0.0,12.5,17.1,-0.2,0.1,-0.2,-0.129,-9.2,-6.7,-15.9,-0.2
Elton Brand,20,PF,CHI,81,80.0,2999,7.6,15.7,0.48200000000000004,0.0,0.0,0.0,7.6,15.7,0.483,4.4,6.4,0.685,4.2,5.5,9.7,1.9,0.8,1.6,2.7,3.1,19.5,20.6,0.528,0.002,0.41,13.3,18.4,15.8,11.8,1.2,3.3,12.9,27.0,4.2,3.3,7.5,0.121,2.2,-0.9,1.3,2.5
Greg Buckner,23,SG,DAL,48,1.0,923,4.3,9.1,0.47600000000000003,0.4,1.0,0.385,3.9,8.1,0.488,1.7,2.5,0.6829999999999999,2.2,4.6,6.8,2.1,1.5,0.8,1.4,5.8,10.7,12.1,0.527,0.11199999999999999,0.27,6.6,13.7,10.1,8.6,2.1,1.5,12.1,14.2,1.0,0.8,1.8,0.094,-2.2,0.7,-1.5,0.1
Rodney Buford,22,SG,MIA,34,0.0,386,5.8,14.1,0.41100000000000003,0.7,2.7,0.24100000000000002,5.1,11.4,0.451,1.5,2.1,0.727,0.9,3.5,4.5,2.0,0.9,0.7,0.8,4.1,13.7,11.2,0.457,0.192,0.146,3.1,10.9,7.2,9.2,1.4,1.5,5.3,20.5,0.1,0.5,0.6,0.07200000000000001,-2.5,-0.5,-3.0,-0.1
Anthony Carter,24,PG,MIA,79,30.0,1859,3.9,9.9,0.395,0.1,0.4,0.13,3.8,9.4,0.40700000000000003,1.8,2.4,0.75,0.9,2.9,3.9,7.3,1.8,0.1,3.4,3.2,9.6,11.0,0.442,0.045,0.244,3.1,9.0,6.2,31.7,2.7,0.2,23.5,18.5,-1.0,2.4,1.4,0.036000000000000004,-3.0,0.2,-2.7,-0.4
John Celestand,22,PG,LAL,16,0.0,185,2.9,8.8,0.33299999999999996,0.4,1.8,0.222,2.5,7.0,0.361,1.0,1.2,0.833,0.2,1.9,2.1,3.9,1.4,0.0,3.1,4.3,7.2,2.7,0.38799999999999996,0.2,0.133,0.6,5.7,3.2,15.2,1.9,0.0,25.1,15.1,-0.4,0.2,-0.1,-0.038,-7.7,0.1,-7.6,-0.3
Vonteego Cummings,23,PG,GSW,75,11.0,1793,5.3,13.2,0.405,1.0,3.0,0.325,4.3,10.1,0.429,2.5,3.4,0.7509999999999999,1.1,2.5,3.7,5.0,1.8,0.3,2.7,3.5,14.2,12.9,0.484,0.231,0.258,3.1,7.9,5.4,22.6,2.6,0.5,15.3,20.2,0.7,0.7,1.3,0.036000000000000004,-1.2,-0.5,-1.7,0.2
Baron Davis,20,PG,CHH,82,0.0,1523,4.3,10.2,0.42,0.6,2.6,0.225,3.7,7.6,0.488,2.3,3.6,0.634,1.1,2.8,3.9,7.3,2.3,0.4,3.3,4.8,11.5,12.9,0.486,0.256,0.353,3.6,8.4,6.1,32.6,3.3,0.9,21.9,18.9,-0.1,2.2,2.1,0.065,-2.0,1.2,-0.8,0.5
Derrick Dial,24,SG,SAS,8,0.0,95,6.4,17.4,0.37,1.1,4.5,0.25,5.3,12.9,0.41200000000000003,1.1,1.9,0.6,5.3,4.5,9.9,1.9,0.4,0.4,2.3,3.8,15.2,12.0,0.415,0.261,0.109,17.5,13.7,15.6,9.3,0.6,0.7,11.1,26.3,-0.1,0.1,0.1,0.032,-1.5,-3.1,-4.6,-0.1
Obinna Ekezie,24,PF,VAN,39,0.0,351,4.2,9.0,0.466,0.0,0.0,,4.2,9.0,0.466,4.4,6.6,0.672,3.5,5.9,9.4,0.8,0.9,0.4,2.7,6.3,12.8,11.8,0.5379999999999999,0.0,0.727,11.5,19.9,15.7,3.7,1.4,0.8,18.3,18.4,0.2,0.2,0.5,0.063,-3.1,-1.7,-4.8,-0.2
Evan Eschmeyer,24,C,NJN,31,5.0,373,3.7,6.9,0.528,0.0,0.0,,3.7,6.9,0.528,1.4,2.9,0.5,3.9,6.6,10.4,2.0,0.8,2.0,2.0,8.1,8.8,11.8,0.534,0.0,0.41700000000000004,11.5,21.0,16.1,8.7,1.1,3.9,19.8,12.7,0.3,0.4,0.7,0.095,-4.2,0.6,-3.5,-0.1
Jeff Foster,23,C,IND,19,0.0,86,5.4,9.6,0.565,0.0,0.4,0.0,5.4,9.2,0.591,7.1,10.5,0.68,5.0,8.4,13.4,2.1,2.1,0.4,0.8,7.5,18.0,25.6,0.632,0.043,1.087,16.3,25.1,20.9,9.4,3.0,0.8,5.6,19.0,0.5,0.2,0.6,0.345,2.8,1.7,4.4,0.1
Steve Francis,22,PG,HOU,77,77.0,2776,6.4,14.5,0.445,1.4,4.0,0.345,5.1,10.5,0.483,3.7,4.7,0.7859999999999999,2.0,3.3,5.3,6.6,1.5,0.4,4.0,3.0,18.0,18.4,0.5429999999999999,0.278,0.327,6.3,10.2,8.3,31.6,2.2,0.7,19.3,25.0,4.4,2.0,6.4,0.111,2.7,-0.6,2.0,2.8
Devean George,22,SF,LAL,49,1.0,345,5.8,15.0,0.389,1.7,4.9,0.34,4.2,10.1,0.41200000000000003,2.8,4.3,0.659,3.0,4.8,7.8,1.3,1.0,0.4,2.2,5.6,16.2,12.1,0.478,0.326,0.285,9.1,14.1,11.6,5.5,1.5,0.8,11.5,23.3,0.1,0.6,0.7,0.09300000000000001,-2.5,-1.0,-3.5,-0.1
Dion Glover,21,SG,ATL,30,1.0,446,5.3,13.8,0.386,1.0,3.6,0.267,4.4,10.2,0.429,4.1,5.7,0.7290000000000001,1.2,1.9,3.1,2.2,1.2,0.3,2.3,2.3,15.7,12.4,0.483,0.263,0.409,3.7,5.6,4.7,9.9,1.8,0.6,12.2,22.8,0.2,0.1,0.3,0.028999999999999998,-1.0,-1.6,-2.6,-0.1
Adrian Griffin,25,SG,BOS,72,47.0,1927,3.3,7.7,0.424,0.3,1.1,0.281,3.0,6.7,0.447,2.2,3.0,0.753,2.4,4.6,6.9,3.3,2.2,0.3,1.7,4.1,9.1,12.6,0.503,0.138,0.38299999999999995,7.2,15.2,11.0,13.4,3.1,0.6,16.2,13.0,1.8,2.1,3.9,0.098,-0.9,1.4,0.6,1.3
Richard Hamilton,21,SG,WAS,71,12.0,1373,6.7,15.9,0.42,0.7,2.0,0.364,5.9,13.8,0.428,2.7,3.5,0.774,1.0,2.4,3.4,2.8,0.7,0.2,2.2,3.7,16.8,11.6,0.48200000000000004,0.127,0.22,3.1,7.7,5.4,13.7,1.1,0.3,11.2,24.2,0.4,0.3,0.7,0.024,-1.4,-2.2,-3.7,-0.6
Chris Herren,24,PG,DEN,45,1.0,597,2.7,7.5,0.363,1.4,4.0,0.358,1.3,3.4,0.368,1.6,2.4,0.675,0.7,2.4,3.1,6.7,0.9,0.1,2.5,4.5,8.5,8.9,0.498,0.54,0.32299999999999995,2.2,7.4,4.7,26.8,1.3,0.2,22.9,13.4,0.3,0.2,0.5,0.040999999999999995,-2.4,-1.6,-4.0,-0.3
Derek Hood,23,PF,CHH,2,0.0,4,0.0,27.0,0.0,0.0,0.0,,0.0,27.0,0.0,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.2,0.0,0.0,0.0,0.0,27.5,14.1,0.0,0.0,0.0,0.0,33.6,-0.1,0.0,-0.1,-0.738,-18.9,-10.6,-29.5,0.0
Rick Hughes,26,PF,DAL,21,0.0,224,5.6,11.6,0.486,0.0,0.2,0.0,5.6,11.4,0.493,1.9,4.2,0.462,3.9,4.0,7.9,1.4,0.5,0.2,2.3,4.8,13.2,10.9,0.491,0.013999999999999999,0.361,11.6,11.9,11.8,6.1,0.7,0.3,14.4,19.2,0.1,0.1,0.1,0.028999999999999998,-2.4,-2.6,-5.0,-0.2
Jermaine Jackson,23,SG,DET,7,0.0,73,0.5,5.4,0.091,0.0,0.5,0.0,0.5,4.9,0.1,2.5,3.9,0.625,0.5,4.9,5.4,2.0,1.5,0.0,3.5,3.5,3.5,-1.5,0.24100000000000002,0.091,0.727,1.6,15.8,8.7,7.3,2.1,0.0,32.5,13.0,-0.3,0.1,-0.2,-0.15,-8.6,-0.3,-8.9,-0.1
Tim James,23,SF,MIA,4,0.0,23,7.8,21.9,0.35700000000000004,0.0,0.0,,7.8,21.9,0.35700000000000004,1.6,4.7,0.33299999999999996,4.7,1.6,6.3,3.1,0.0,4.7,3.1,1.6,17.2,12.6,0.359,0.0,0.214,15.9,4.8,10.1,16.3,0.0,9.5,11.5,35.1,-0.1,0.0,-0.1,-0.105,-2.5,-2.5,-5.0,0.0
Harold Jamison,23,PF,MIA,12,0.0,74,3.4,9.7,0.35,0.0,0.0,,3.4,9.7,0.35,1.9,8.8,0.222,7.8,2.4,10.2,1.9,1.0,0.5,1.9,8.3,8.8,6.6,0.322,0.0,0.9,26.3,7.5,16.4,8.2,1.4,1.0,12.5,20.1,-0.1,0.1,0.0,-0.017,-5.5,-2.8,-8.3,-0.1
DeMarco Johnson,24,PF,NYK,5,0.0,37,2.9,8.8,0.33299999999999996,0.0,0.0,,2.9,8.8,0.33299999999999996,0.0,0.0,,2.9,3.9,6.8,0.0,1.0,0.0,2.9,4.9,5.8,0.5,0.33299999999999996,0.0,0.0,9.9,12.4,11.2,0.0,1.5,0.0,25.0,15.4,-0.1,0.0,-0.1,-0.091,-9.6,-0.7,-10.3,-0.1
Jumaine Jones,20,SF,PHI,33,0.0,138,5.7,15.1,0.379,0.5,1.0,0.5,5.2,14.1,0.37,2.9,4.7,0.611,4.2,5.7,9.9,1.3,1.6,1.3,3.7,2.6,14.9,12.6,0.43200000000000005,0.069,0.31,12.6,17.9,15.2,6.1,2.3,2.6,17.5,25.4,-0.2,0.3,0.0,0.008,-2.7,-0.7,-3.4,0.0
Trajan Langdon,23,SG,CLE,10,0.0,145,3.7,9.9,0.375,2.0,4.7,0.42100000000000004,1.7,5.2,0.33299999999999996,2.7,2.7,1.0,1.0,2.7,3.7,2.7,1.2,0.0,1.5,4.0,12.2,10.9,0.546,0.475,0.275,3.0,8.6,5.8,11.7,1.7,0.0,11.8,15.2,0.2,0.1,0.3,0.098,-1.0,0.3,-0.7,0.0
Quincy Lewis,22,SG,UTA,74,0.0,896,4.5,12.0,0.37200000000000005,0.9,2.5,0.365,3.5,9.4,0.374,1.5,2.1,0.731,1.8,2.7,4.5,1.6,1.0,0.6,1.8,6.3,11.4,6.6,0.441,0.21100000000000002,0.174,6.4,8.9,7.7,7.1,1.4,1.3,12.5,18.9,-0.5,0.9,0.3,0.018000000000000002,-4.5,-0.9,-5.5,-0.8
Todd MacCulloch,24,C,PHI,56,6.0,528,6.1,11.0,0.5529999999999999,0.0,0.0,,6.1,11.0,0.5529999999999999,1.9,3.7,0.519,3.3,6.7,10.0,0.9,0.7,2.5,1.8,6.4,14.0,16.1,0.557,0.0,0.335,9.9,20.8,15.3,4.2,1.1,5.1,12.3,17.5,0.7,1.0,1.7,0.15,-1.6,1.6,0.0,0.3
Corey Maggette,20,SF,ORL,77,5.0,1370,5.9,12.3,0.478,0.1,0.3,0.182,5.8,12.0,0.485,5.2,6.9,0.7509999999999999,3.2,4.7,8.0,1.6,0.6,0.7,3.6,4.4,17.0,14.1,0.5529999999999999,0.023,0.557,9.8,14.3,12.0,7.0,0.9,1.3,19.1,22.1,1.2,1.4,2.6,0.091,-1.5,-1.0,-2.5,-0.2
Shawn Marion,21,SF,PHO,51,38.0,1260,6.3,13.5,0.47100000000000003,0.1,0.6,0.182,6.2,12.8,0.486,2.1,2.4,0.847,3.0,6.5,9.5,2.0,1.1,1.5,1.5,3.2,14.9,17.1,0.511,0.047,0.18,9.5,19.7,14.7,9.1,1.5,3.0,9.1,19.6,1.7,2.4,4.1,0.158,0.3,0.9,1.3,1.0
Andre Miller,23,PG,CLE,82,36.0,2093,5.8,13.0,0.449,0.2,0.8,0.204,5.7,12.1,0.466,3.9,5.0,0.774,1.5,3.4,4.8,8.2,1.4,0.3,2.9,3.3,15.7,17.9,0.517,0.065,0.387,4.5,10.5,7.5,38.7,2.0,0.6,15.8,21.8,3.5,1.8,5.3,0.122,1.9,0.0,1.9,2.1
